Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type,Revenue,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Has_Promotion,Profit_Margin,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2023-06-13,P0001,Electronics,Smartphones,S011,476.53,380.58,12,0.0,No Promotion,5718.36,1151.3999999999999,2023,6,13,1,24,0,95.94999999999999,14.0,12.0,10.0,13.142857142857142,12.233333333333333
2023-06-14,P0001,Electronics,Smartphones,S011,475.73,244.16,15,0.0,No Promotion,7135.950000000001,3473.55,2023,6,14,2,24,0,231.57000000000002,12.0,19.0,10.0,13.142857142857142,12.3
2023-06-15,P0001,Electronics,Smartphones,S011,477.8,257.63,11,0.0,No Promotion,5255.8,2421.8700000000003,2023,6,15,3,24,0,220.17000000000002,15.0,16.0,6.0,12.571428571428571,12.466666666666667
2023-06-16,P0001,Electronics,Smartphones,S011,478.84,398.45,12,0.0,No Promotion,5746.08,964.6799999999998,2023,6,16,4,24,0,80.38999999999999,11.0,11.0,12.0,11.857142857142858,12.633333333333333
2023-06-17,P0001,Electronics,Smartphones,S011,476.99,255.82,12,0.0,No Promotion,5723.88,2654.04,2023,6,17,5,24,0,221.17000000000002,12.0,10.0,11.0,12.0,12.633333333333333
2023-06-18,P0001,Electronics,Smartphones,S011,480.74,345.96,17,0.0,No Promotion,8172.58,2291.2600000000007,2023,6,18,6,24,0,134.78000000000003,12.0,10.0,11.0,12.285714285714286,12.666666666666666
2023-06-19,P0001,Electronics,Smartphones,S011,475.88,328.37,12,0.0,No Promotion,5710.5599999999995,1770.12,2023,6,19,0,25,0,147.51,17.0,14.0,14.0,13.285714285714286,12.866666666666667
2023-06-20,P0001,Electronics,Smartphones,S011,478.62,339.38,27,13.5,PercentOff,12922.74,3759.4800000000005,2023,6,20,1,25,1,139.24,12.0,12.0,10.0,13.0,12.8
2023-06-21,P0001,Electronics,Smartphones,S011,475.55,384.01,15,0.0,No Promotion,7133.25,1373.1000000000004,2023,6,21,2,25,0,91.54000000000002,27.0,15.0,14.0,15.142857142857142,13.366666666666667
2023-06-22,P0001,Electronics,Smartphones,S011,477.04,384.6,8,0.0,No Promotion,3816.32,739.52,2023,6,22,3,25,0,92.44,15.0,11.0,10.0,15.142857142857142,13.4
2023-06-23,P0001,Electronics,Smartphones,S011,476.38,404.72,19,0.0,No Promotion,9051.22,1361.5399999999995,2023,6,23,4,25,0,71.65999999999997,8.0,12.0,6.0,14.714285714285714,13.333333333333334
2023-06-24,P0001,Electronics,Smartphones,S011,480.57,401.74,16,0.0,No Promotion,7689.12,1261.2799999999997,2023,6,24,5,25,0,78.82999999999998,19.0,12.0,3.0,15.714285714285714,13.766666666666667
2023-06-25,P0001,Electronics,Smartphones,S011,475.91,348.73,11,0.0,No Promotion,5235.01,1398.98,2023,6,25,6,25,0,127.18,16.0,17.0,10.0,16.285714285714285,14.2
2023-06-26,P0001,Electronics,Smartphones,S011,477.94,284.07,8,0.0,No Promotion,3823.52,1550.96,2023,6,26,0,26,0,193.87,11.0,12.0,17.0,15.428571428571429,14.233333333333333
2023-06-27,P0001,Electronics,Smartphones,S011,474.09,400.84,14,0.0,No Promotion,6637.259999999999,1025.5,2023,6,27,1,26,0,73.25,8.0,27.0,13.0,14.857142857142858,13.933333333333334
2023-06-28,P0001,Electronics,Smartphones,S011,476.71,288.79,22,0.0,No Promotion,10487.619999999999,4134.239999999999,2023,6,28,2,26,0,187.91999999999996,14.0,15.0,12.0,13.0,13.966666666666667
2023-06-29,P0001,Electronics,Smartphones,S011,478.01,275.67,8,0.0,No Promotion,3824.08,1618.7199999999998,2023,6,29,3,26,0,202.33999999999997,22.0,8.0,10.0,14.0,14.3
2023-06-30,P0001,Electronics,Smartphones,S011,446.12,370.52,6,0.0,No Promotion,2676.7200000000003,453.60000000000014,2023,6,30,4,26,0,75.60000000000002,8.0,19.0,12.0,14.0,14.233333333333333
2023-07-01,P0001,Electronics,Smartphones,S011,477.02,385.72,8,0.0,No Promotion,3816.16,730.3999999999996,2023,7,1,5,26,0,91.29999999999995,6.0,16.0,11.0,12.142857142857142,14.033333333333333
2023-07-02,P0001,Electronics,Smartphones,S011,476.4,302.46,10,0.0,No Promotion,4764.0,1739.4,2023,7,2,6,26,0,173.94,8.0,11.0,14.0,11.0,13.933333333333334
2023-07-03,P0001,Electronics,Smartphones,S011,477.54,262.16,8,0.0,No Promotion,3820.32,1723.04,2023,7,3,0,27,0,215.38,10.0,8.0,17.0,10.857142857142858,13.8
2023-07-04,P0001,Electronics,Smartphones,S011,477.19,339.25,8,0.0,No Promotion,3817.52,1103.52,2023,7,4,1,27,0,137.94,8.0,14.0,26.0,10.857142857142858,13.5
2023-07-05,P0001,Electronics,Smartphones,S011,481.52,298.23,7,0.0,No Promotion,3370.64,1283.0299999999997,2023,7,5,2,27,0,183.28999999999996,8.0,22.0,16.0,10.0,12.9
2023-07-06,P0001,Electronics,Smartphones,S011,478.98,369.67,11,0.0,No Promotion,5268.780000000001,1202.41,2023,7,6,3,27,0,109.31,7.0,8.0,12.0,7.857142857142857,12.6
2023-07-07,P0001,Electronics,Smartphones,S011,477.34,295.15,11,0.0,No Promotion,5250.74,2004.09,2023,7,7,4,27,0,182.19,11.0,6.0,19.0,8.285714285714286,12.566666666666666
2023-07-08,P0001,Electronics,Smartphones,S011,476.58,286.64,12,0.0,No Promotion,5718.96,2279.2799999999997,2023,7,8,5,27,0,189.94,11.0,8.0,16.0,9.0,12.3
2023-07-09,P0001,Electronics,Smartphones,S011,474.85,221.79,14,0.0,No Promotion,6647.900000000001,3542.8400000000006,2023,7,9,6,27,0,253.06000000000003,12.0,10.0,11.0,9.571428571428571,12.166666666666666
2023-07-10,P0001,Electronics,Smartphones,S011,476.22,251.79,11,0.0,No Promotion,5238.42,2468.7300000000005,2023,7,10,0,28,0,224.43000000000004,14.0,8.0,10.0,10.142857142857142,12.266666666666667
2023-07-11,P0001,Electronics,Smartphones,S011,478.7,357.24,12,0.0,No Promotion,5744.4,1457.5199999999998,2023,7,11,1,28,0,121.45999999999998,11.0,8.0,10.0,10.571428571428571,12.3
2023-07-12,P0001,Electronics,Smartphones,S011,476.09,400.47,12,0.0,No Promotion,5713.08,907.4399999999994,2023,7,12,2,28,0,75.61999999999995,12.0,7.0,14.0,11.142857142857142,12.366666666666667
2023-07-13,P0001,Electronics,Smartphones,S011,482.34,338.41,5,0.0,No Promotion,2411.7,719.6499999999997,2023,7,13,3,28,0,143.92999999999995,12.0,11.0,12.0,11.857142857142858,12.3
2023-07-14,P0001,Electronics,Smartphones,S011,478.27,356.01,11,0.0,No Promotion,5260.969999999999,1344.86,2023,7,14,4,28,0,122.25999999999999,5.0,11.0,15.0,11.0,12.066666666666666
2023-07-15,P0001,Electronics,Smartphones,S011,478.27,368.04,9,0.0,No Promotion,4304.43,992.0699999999997,2023,7,15,5,28,0,110.22999999999996,11.0,12.0,11.0,11.0,11.933333333333334
2023-07-16,P0001,Electronics,Smartphones,S011,476.32,297.37,14,0.0,No Promotion,6668.48,2505.2999999999997,2023,7,16,6,28,0,178.95,9.0,14.0,12.0,10.571428571428571,11.866666666666667
2023-07-17,P0001,Electronics,Smartphones,S011,479.27,366.83,12,0.0,No Promotion,5751.24,1349.28,2023,7,17,0,29,0,112.44,14.0,11.0,12.0,10.571428571428571,11.933333333333334
2023-07-18,P0001,Electronics,Smartphones,S011,476.73,253.0,10,0.0,No Promotion,4767.3,2237.3,2023,7,18,1,29,0,223.73000000000002,12.0,12.0,17.0,10.714285714285714,11.933333333333334
2023-07-19,P0001,Electronics,Smartphones,S011,477.73,338.53,9,0.0,No Promotion,4299.57,1252.8000000000004,2023,7,19,2,29,0,139.20000000000005,10.0,12.0,12.0,10.428571428571429,11.7
2023-07-20,P0001,Electronics,Smartphones,S011,478.85,222.06,0,0.0,No Promotion,0.0,0.0,2023,7,20,3,29,0,256.79,9.0,5.0,27.0,10.0,11.6
2023-07-21,P0001,Electronics,Smartphones,S011,475.58,311.31,10,0.0,No Promotion,4755.8,1642.6999999999998,2023,7,21,4,29,0,164.26999999999998,0.0,11.0,15.0,9.285714285714286,10.7
2023-07-22,P0001,Electronics,Smartphones,S011,475.92,254.09,9,0.0,No Promotion,4283.28,1996.47,2023,7,22,5,29,0,221.83,10.0,9.0,8.0,9.142857142857142,10.533333333333333
2023-07-23,P0001,Electronics,Smartphones,S011,476.68,215.22,12,0.0,No Promotion,5720.16,3137.5200000000004,2023,7,23,6,29,0,261.46000000000004,9.0,14.0,19.0,9.142857142857142,10.566666666666666
2023-07-24,P0001,Electronics,Smartphones,S011,475.68,339.48,15,0.0,No Promotion,7135.2,2042.9999999999998,2023,7,24,0,30,0,136.2,12.0,12.0,16.0,8.857142857142858,10.333333333333334
2023-07-25,P0001,Electronics,Smartphones,S011,478.99,359.01,7,0.0,No Promotion,3352.9300000000003,839.8600000000001,2023,7,25,1,30,0,119.98000000000002,15.0,10.0,11.0,9.285714285714286,10.3
2023-07-26,P0001,Electronics,Smartphones,S011,478.68,403.69,6,0.0,No Promotion,2872.08,449.94000000000005,2023,7,26,2,30,0,74.99000000000001,7.0,9.0,8.0,8.857142857142858,10.166666666666666
2023-07-27,P0001,Electronics,Smartphones,S011,477.47,230.21,10,0.0,No Promotion,4774.700000000001,2472.6000000000004,2023,7,27,3,30,0,247.26000000000002,6.0,0.0,14.0,8.428571428571429,10.1
2023-07-28,P0001,Electronics,Smartphones,S011,477.0,373.46,6,0.0,No Promotion,2862.0,621.2400000000001,2023,7,28,4,30,0,103.54000000000002,10.0,10.0,22.0,9.857142857142858,9.966666666666667
2023-07-29,P0001,Electronics,Smartphones,S011,479.17,221.59,9,0.0,No Promotion,4312.53,2318.2200000000003,2023,7,29,5,30,0,257.58000000000004,6.0,9.0,8.0,9.285714285714286,9.433333333333334
2023-07-30,P0001,Electronics,Smartphones,S011,476.04,242.39,13,0.0,No Promotion,6188.52,3037.4500000000003,2023,7,30,6,30,0,233.65000000000003,9.0,12.0,6.0,9.285714285714286,9.466666666666667
2023-07-31,P0001,Electronics,Smartphones,S011,475.13,353.15,8,0.0,No Promotion,3801.04,975.8400000000001,2023,7,31,0,31,0,121.98000000000002,13.0,15.0,8.0,9.428571428571429,9.7
2023-08-01,P0001,Electronics,Smartphones,S011,476.66,311.91,12,0.0,No Promotion,5719.92,1977.0,2023,8,1,1,31,0,164.75,8.0,7.0,10.0,8.428571428571429,9.7
2023-08-02,P0001,Electronics,Smartphones,S011,482.14,322.07,11,0.0,No Promotion,5303.54,1760.77,2023,8,2,2,31,0,160.07,12.0,6.0,8.0,9.142857142857142,9.766666666666667
2023-08-03,P0001,Electronics,Smartphones,S011,481.91,333.92,7,0.0,No Promotion,3373.3700000000003,1035.93,2023,8,3,3,31,0,147.99,11.0,10.0,8.0,9.857142857142858,9.866666666666667
2023-08-04,P0001,Electronics,Smartphones,S011,476.78,313.88,11,0.0,No Promotion,5244.58,1791.8999999999996,2023,8,4,4,31,0,162.89999999999998,7.0,6.0,7.0,9.428571428571429,9.833333333333334
2023-08-05,P0001,Electronics,Smartphones,S011,480.42,395.72,11,0.0,No Promotion,5284.62,931.6999999999998,2023,8,5,5,31,0,84.69999999999999,11.0,9.0,11.0,10.142857142857142,9.966666666666667
2023-08-06,P0001,Electronics,Smartphones,S011,479.05,223.95,14,0.0,No Promotion,6706.7,3571.4000000000005,2023,8,6,6,31,0,255.10000000000002,11.0,13.0,11.0,10.428571428571429,9.966666666666667
2023-08-07,P0001,Electronics,Smartphones,S011,480.03,315.29,13,0.0,No Promotion,6240.389999999999,2141.6199999999994,2023,8,7,0,32,0,164.73999999999995,14.0,8.0,12.0,10.571428571428571,10.066666666666666
2023-08-08,P0001,Electronics,Smartphones,S011,477.27,264.86,16,0.0,No Promotion,7636.32,3398.5599999999995,2023,8,8,1,32,0,212.40999999999997,13.0,12.0,14.0,11.285714285714286,10.1
2023-08-09,P0001,Electronics,Smartphones,S011,481.32,263.34,9,0.0,No Promotion,4331.88,1961.8200000000002,2023,8,9,2,32,0,217.98000000000002,16.0,11.0,11.0,11.857142857142858,10.166666666666666
2023-08-10,P0001,Electronics,Smartphones,S011,475.6,347.27,14,0.0,No Promotion,6658.400000000001,1796.6200000000006,2023,8,10,3,32,0,128.33000000000004,9.0,7.0,12.0,11.571428571428571,10.1
2023-08-11,P0001,Electronics,Smartphones,S011,478.88,345.08,86,0.0,No Promotion,41183.68,11506.800000000001,2023,8,11,4,32,0,133.8,14.0,11.0,12.0,12.571428571428571,10.166666666666666
2023-08-12,P0001,Electronics,Smartphones,S011,477.83,392.6,14,0.0,No Promotion,6689.62,1193.2199999999993,2023,8,12,5,32,0,85.22999999999996,86.0,11.0,5.0,23.285714285714285,12.633333333333333
2023-08-13,P0001,Electronics,Smartphones,S011,477.64,311.85,8,0.0,No Promotion,3821.12,1326.3199999999997,2023,8,13,6,32,0,165.78999999999996,14.0,14.0,11.0,23.714285714285715,12.933333333333334
2023-08-14,P0001,Electronics,Smartphones,S011,481.87,218.0,13,15.3,FlashSale,6264.31,3430.31,2023,8,14,0,33,1,263.87,8.0,13.0,9.0,22.857142857142858,12.833333333333334
2023-08-15,P0001,Electronics,Smartphones,S011,476.61,342.1,12,0.0,No Promotion,5719.32,1614.12,2023,8,15,1,33,0,134.51,13.0,16.0,14.0,22.857142857142858,12.966666666666667
2023-08-16,P0001,Electronics,Smartphones,S011,479.16,288.15,9,0.0,No Promotion,4312.4400000000005,1719.0900000000004,2023,8,16,2,33,0,191.01000000000005,12.0,9.0,12.0,22.285714285714285,12.9
2023-08-17,P0001,Electronics,Smartphones,S011,477.43,351.17,16,0.0,No Promotion,7638.88,2020.1599999999999,2023,8,17,3,33,0,126.25999999999999,9.0,14.0,10.0,22.285714285714285,12.8
2023-08-18,P0001,Electronics,Smartphones,S011,479.63,396.48,13,0.0,No Promotion,6235.19,1080.9499999999998,2023,8,18,4,33,0,83.14999999999998,16.0,86.0,9.0,22.571428571428573,13.0
2023-08-19,P0001,Electronics,Smartphones,S011,474.34,342.99,11,0.0,No Promotion,5217.74,1444.8499999999997,2023,8,19,5,33,0,131.34999999999997,13.0,14.0,0.0,12.142857142857142,13.133333333333333
2023-08-20,P0001,Electronics,Smartphones,S011,482.71,276.05,13,0.0,No Promotion,6275.23,2686.5799999999995,2023,8,20,6,33,0,206.65999999999997,11.0,8.0,10.0,11.714285714285714,13.5
2023-08-21,P0001,Electronics,Smartphones,S011,477.44,296.47,15,0.0,No Promotion,7161.6,2714.5499999999997,2023,8,21,0,34,0,180.96999999999997,13.0,13.0,9.0,12.428571428571429,13.6
2023-08-22,P0001,Electronics,Smartphones,S011,475.63,361.67,15,0.0,No Promotion,7134.45,1709.3999999999996,2023,8,22,1,34,0,113.95999999999998,15.0,12.0,12.0,12.714285714285714,13.8
2023-08-23,P0001,Electronics,Smartphones,S011,475.66,318.71,11,0.0,No Promotion,5232.26,1726.4500000000005,2023,8,23,2,34,0,156.95000000000005,15.0,9.0,15.0,13.142857142857142,13.9
2023-08-24,P0001,Electronics,Smartphones,S011,482.02,242.03,7,0.0,No Promotion,3374.14,1679.9299999999998,2023,8,24,3,34,0,239.98999999999998,11.0,16.0,7.0,13.428571428571429,13.766666666666667
2023-08-25,P0001,Electronics,Smartphones,S011,479.14,226.93,11,0.0,No Promotion,5270.54,2774.31,2023,8,25,4,34,0,252.20999999999998,7.0,13.0,6.0,12.142857142857142,13.766666666666667
2023-08-26,P0001,Electronics,Smartphones,S011,479.42,383.05,11,0.0,No Promotion,5273.62,1060.0700000000002,2023,8,26,5,34,0,96.37,11.0,11.0,10.0,11.857142857142858,13.933333333333334
2023-08-27,P0001,Electronics,Smartphones,S011,478.92,298.35,7,0.0,No Promotion,3352.44,1263.99,2023,8,27,6,34,0,180.57,11.0,13.0,6.0,11.857142857142858,13.966666666666667
2023-08-28,P0001,Electronics,Smartphones,S011,475.9,233.9,15,0.0,No Promotion,7138.5,3629.9999999999995,2023,8,28,0,35,0,241.99999999999997,7.0,15.0,9.0,11.0,14.0
2023-08-29,P0001,Electronics,Smartphones,S011,476.52,357.57,14,0.0,No Promotion,6671.28,1665.2999999999997,2023,8,29,1,35,0,118.94999999999999,15.0,15.0,13.0,11.0,14.2
2023-08-30,P0001,Electronics,Smartphones,S011,478.84,221.71,4,0.0,No Promotion,1915.36,1028.52,2023,8,30,2,35,0,257.13,14.0,11.0,8.0,10.857142857142858,14.233333333333333
2023-08-31,P0001,Electronics,Smartphones,S011,478.95,363.82,9,0.0,No Promotion,4310.55,1036.17,2023,8,31,3,35,0,115.13,4.0,7.0,12.0,9.857142857142858,14.1
2023-09-01,P0001,Electronics,Smartphones,S011,475.94,280.66,8,0.0,No Promotion,3807.52,1562.2399999999998,2023,9,1,4,35,0,195.27999999999997,9.0,11.0,11.0,10.142857142857142,14.0
2023-09-02,P0001,Electronics,Smartphones,S011,478.45,390.96,8,0.0,No Promotion,3827.6,699.9200000000001,2023,9,2,5,35,0,87.49000000000001,8.0,11.0,7.0,9.714285714285714,13.9
2023-09-03,P0001,Electronics,Smartphones,S011,481.09,249.09,8,0.0,No Promotion,3848.72,1855.9999999999998,2023,9,3,6,35,0,231.99999999999997,8.0,7.0,11.0,9.285714285714286,13.933333333333334
2023-09-04,P0001,Electronics,Smartphones,S011,480.02,239.35,11,0.0,No Promotion,5280.219999999999,2647.37,2023,9,4,0,36,0,240.67,8.0,15.0,11.0,9.428571428571429,13.833333333333334
2023-09-05,P0001,Electronics,Smartphones,S011,484.68,293.63,11,0.0,No Promotion,5331.4800000000005,2101.55,2023,9,5,1,36,0,191.05,11.0,14.0,14.0,8.857142857142858,13.833333333333334
2023-09-06,P0001,Electronics,Smartphones,S011,479.04,241.29,11,0.0,No Promotion,5269.4400000000005,2615.2500000000005,2023,9,6,2,36,0,237.75000000000003,11.0,4.0,13.0,8.428571428571429,13.733333333333333
2023-09-07,P0001,Electronics,Smartphones,S011,478.62,217.51,9,0.0,No Promotion,4307.58,2349.9900000000002,2023,9,7,3,36,0,261.11,11.0,9.0,16.0,9.428571428571429,13.666666666666666
2023-09-08,P0001,Electronics,Smartphones,S011,475.07,382.49,10,0.0,No Promotion,4750.7,925.7999999999998,2023,9,8,4,36,0,92.57999999999998,9.0,8.0,9.0,9.428571428571429,13.433333333333334
2023-09-09,P0001,Electronics,Smartphones,S011,480.0,285.24,6,0.0,No Promotion,2880.0,1168.56,2023,9,9,5,36,0,194.76,10.0,8.0,14.0,9.714285714285714,13.466666666666667
2023-09-10,P0001,Electronics,Smartphones,S011,477.74,383.9,6,0.0,No Promotion,2866.44,563.0400000000002,2023,9,10,6,36,0,93.84000000000003,6.0,8.0,86.0,9.428571428571429,13.2
2023-09-11,P0001,Electronics,Smartphones,S011,477.97,367.48,11,0.0,No Promotion,5257.67,1215.39,2023,9,11,0,37,0,110.49000000000001,6.0,11.0,14.0,9.142857142857142,10.533333333333333
2023-09-12,P0001,Electronics,Smartphones,S011,471.2,311.11,11,0.0,No Promotion,5183.2,1760.9899999999998,2023,9,12,1,37,0,160.08999999999997,11.0,11.0,8.0,9.142857142857142,10.433333333333334
2023-09-13,P0001,Electronics,Smartphones,S011,479.54,242.31,13,0.0,No Promotion,6234.02,3083.9900000000002,2023,9,13,2,37,0,237.23000000000002,11.0,11.0,13.0,9.142857142857142,10.533333333333333
2023-09-14,P0001,Electronics,Smartphones,S011,476.79,241.49,7,0.0,No Promotion,3337.53,1647.1000000000001,2023,9,14,3,37,0,235.3,13.0,9.0,12.0,9.428571428571429,10.533333333333333
2023-09-15,P0001,Electronics,Smartphones,S011,483.97,319.25,4,0.0,No Promotion,1935.88,658.8800000000001,2023,9,15,4,37,0,164.72000000000003,7.0,10.0,9.0,9.142857142857142,10.366666666666667
2023-09-16,P0001,Electronics,Smartphones,S011,475.17,349.11,8,0.0,No Promotion,3801.36,1008.48,2023,9,16,5,37,0,126.06,4.0,6.0,16.0,8.285714285714286,10.2
2023-09-17,P0001,Electronics,Smartphones,S011,474.01,239.4,6,0.0,No Promotion,2844.06,1407.6599999999999,2023,9,17,6,37,0,234.60999999999999,8.0,6.0,13.0,8.571428571428571,9.933333333333334
2023-09-18,P0001,Electronics,Smartphones,S011,475.05,315.54,9,0.0,No Promotion,4275.45,1435.59,2023,9,18,0,38,0,159.51,6.0,11.0,11.0,8.571428571428571,9.7
2023-09-19,P0001,Electronics,Smartphones,S011,476.89,255.39,11,0.0,No Promotion,5245.79,2436.5,2023,9,19,1,38,0,221.5,9.0,11.0,13.0,8.285714285714286,9.633333333333333
2023-09-20,P0001,Electronics,Smartphones,S011,479.85,387.69,8,0.0,No Promotion,3838.8,737.2800000000002,2023,9,20,2,38,0,92.16000000000003,11.0,13.0,15.0,8.285714285714286,9.566666666666666
2023-09-21,P0001,Electronics,Smartphones,S011,477.28,336.31,4,0.0,No Promotion,1909.12,563.8799999999999,2023,9,21,3,38,0,140.96999999999997,8.0,7.0,15.0,7.571428571428571,9.333333333333334
2023-09-22,P0001,Electronics,Smartphones,S011,474.69,388.31,8,0.0,No Promotion,3797.52,691.04,2023,9,22,4,38,0,86.38,4.0,4.0,11.0,7.142857142857143,8.966666666666667
2023-09-23,P0001,Electronics,Smartphones,S011,480.44,368.54,9,0.0,No Promotion,4323.96,1007.0999999999998,2023,9,23,5,38,0,111.89999999999998,8.0,8.0,7.0,7.714285714285714,8.866666666666667
2023-09-24,P0001,Electronics,Smartphones,S011,476.81,320.77,7,0.0,No Promotion,3337.67,1092.2800000000002,2023,9,24,6,38,0,156.04000000000002,9.0,6.0,11.0,7.857142857142857,8.933333333333334
2023-09-25,P0001,Electronics,Smartphones,S011,472.82,382.03,6,0.0,No Promotion,2836.92,544.7400000000001,2023,9,25,0,39,0,90.79000000000002,7.0,9.0,11.0,8.0,8.8
2023-09-26,P0001,Electronics,Smartphones,S011,473.35,272.91,12,0.0,No Promotion,5680.200000000001,2405.2799999999997,2023,9,26,1,39,0,200.44,6.0,11.0,7.0,7.571428571428571,8.633333333333333
2023-09-27,P0001,Electronics,Smartphones,S011,477.29,391.83,6,0.0,No Promotion,2863.7400000000002,512.7600000000002,2023,9,27,2,39,0,85.46000000000004,12.0,8.0,15.0,7.714285714285714,8.8
2023-09-28,P0001,Electronics,Smartphones,S011,514.14,327.23,7,0.0,No Promotion,3598.98,1308.37,2023,9,28,3,39,0,186.90999999999997,6.0,4.0,14.0,7.428571428571429,8.5
2023-09-29,P0001,Electronics,Smartphones,S011,479.52,290.12,13,0.0,No Promotion,6233.76,2462.2,2023,9,29,4,39,0,189.39999999999998,7.0,8.0,4.0,7.857142857142857,8.266666666666667
2023-09-30,P0001,Electronics,Smartphones,S011,473.8,308.81,15,0.0,No Promotion,7107.0,2474.8500000000004,2023,9,30,5,39,0,164.99,13.0,9.0,9.0,8.571428571428571,8.566666666666666
2023-10-01,P0001,Electronics,Smartphones,S011,479.15,370.86,13,0.0,No Promotion,6228.95,1407.7699999999995,2023,10,1,6,39,0,108.28999999999996,15.0,7.0,8.0,9.428571428571429,8.766666666666667
2023-10-02,P0001,Electronics,Smartphones,S011,477.73,228.33,16,0.0,No Promotion,7643.68,3990.4,2023,10,2,0,40,0,249.4,13.0,6.0,8.0,10.285714285714286,8.933333333333334
2023-10-03,P0001,Electronics,Smartphones,S011,475.88,282.49,12,0.0,No Promotion,5710.5599999999995,2320.68,2023,10,3,1,40,0,193.39,16.0,12.0,8.0,11.714285714285714,9.2
2023-10-04,P0001,Electronics,Smartphones,S011,473.34,268.82,9,0.0,No Promotion,4260.0599999999995,1840.6799999999998,2023,10,4,2,40,0,204.51999999999998,12.0,6.0,11.0,11.714285714285714,9.333333333333334
2023-10-05,P0001,Electronics,Smartphones,S011,479.36,326.5,9,0.0,No Promotion,4314.24,1375.7400000000002,2023,10,5,3,40,0,152.86,9.0,7.0,11.0,12.142857142857142,9.266666666666667
2023-10-06,P0001,Electronics,Smartphones,S011,474.09,233.94,12,0.0,No Promotion,5689.08,2881.7999999999997,2023,10,6,4,40,0,240.14999999999998,9.0,13.0,11.0,12.428571428571429,9.2
2023-10-07,P0001,Electronics,Smartphones,S011,478.95,370.17,10,0.0,No Promotion,4789.5,1087.7999999999997,2023,10,7,5,40,0,108.77999999999997,12.0,15.0,9.0,12.285714285714286,9.233333333333333
2023-10-08,P0001,Electronics,Smartphones,S011,471.71,354.96,10,0.0,No Promotion,4717.099999999999,1167.5,2023,10,8,6,40,0,116.75,10.0,13.0,10.0,11.571428571428571,9.266666666666667
